,trip_id,train_name,date,cargo,station_id,event,cargo_type,fuel_level,ended
1195,0LMI8X76RK,VXRCS,2024-08-03 17:21:41,0.0,station_G,Descarga de vagones,Machinery,466.5,True
1196,0LMI8X76RK,VXRCS,2024-08-03 17:21:41,0.0,station_G,Final de ruta,Machinery,466.5,True
1197,JOZ9XFZAQ8,UDAXI,2024-08-02 16:18:15,45.0,station_A,Final carga,Machinery,1000.0,True
1198,JOZ9XFZAQ8,UDAXI,2024-08-02 16:18:15,45.0,station_A,Salida de vagones,Machinery,1000.0,True
1199,JOZ9XFZAQ8,UDAXI,2024-08-02 17:58:08,45.0,station_B,Llegada de vagones,Machinery,913.0,True
1200,JOZ9XFZAQ8,UDAXI,2024-08-02 18:03:21,22.0,station_B,Descarga de vagones,Machinery,913.0,True
1201,JOZ9XFZAQ8,UDAXI,2024-08-02 18:03:21,22.0,station_B,Salida de vagones,Machinery,913.0,True
1202,JOZ9XFZAQ8,UDAXI,2024-08-02 19:09:51,22.0,station_C,Llegada de vagones,Machinery,869.08,True
1203,JOZ9XFZAQ8,UDAXI,2024-08-02 19:15:21,1.0,station_C,Descarga de vagones,Machinery,869.08,True
1204,JOZ9XFZAQ8,UDAXI,2024-08-02 19:15:21,1.0,station_C,Salida de vagones,Machinery,869.08,True
1205,JOZ9XFZAQ8,UDAXI,2024-08-02 22:11:18,1.0,station_D,Llegada de vagones,Machinery,778.1800000000001,True
1206,JOZ9XFZAQ8,UDAXI,2024-08-02 22:11:31,0.0,station_D,Descarga de vagones,Machinery,778.1800000000001,True
1207,JOZ9XFZAQ8,UDAXI,2024-08-02 22:11:31,0.0,station_D,Salida de vagones,Machinery,778.1800000000001,True
1208,JOZ9XFZAQ8,UDAXI,2024-08-03 00:07:02,0.0,station_E,Llegada de vagones,Machinery,718.1800000000001,True
1209,JOZ9XFZAQ8,UDAXI,2024-08-03 00:07:02,0.0,station_E,Descarga de vagones,Machinery,718.1800000000001,True
1210,JOZ9XFZAQ8,UDAXI,2024-08-03 00:07:02,0.0,station_E,Salida de vagones,Machinery,718.1800000000001,True
1211,JOZ9XFZAQ8,UDAXI,2024-08-03 02:35:00,0.0,station_F,Llegada de vagones,Machinery,646.1800000000001,True
1212,JOZ9XFZAQ8,UDAXI,2024-08-03 02:35:00,0.0,station_F,Descarga de vagones,Machinery,646.1800000000001,True
1213,JOZ9XFZAQ8,UDAXI,2024-08-03 02:35:00,0.0,station_F,Salida de vagones,Machinery,646.1800000000001,True
1214,JOZ9XFZAQ8,UDAXI,2024-08-03 08:02:35,0.0,station_G,Llegada de vagones,Machinery,496.18000000000006,True
1215,JOZ9XFZAQ8,UDAXI,2024-08-03 08:02:35,0.0,station_G,Descarga de vagones,Machinery,496.18000000000006,True
1216,JOZ9XFZAQ8,UDAXI,2024-08-03 08:02:35,0.0,station_G,Final de ruta,Machinery,496.18000000000006,True
1217,O4B9UOE3T0,HHEXD,2024-08-05 10:08:14,33.0,station_A,Final carga,Food,800.0,True
1218,O4B9UOE3T0,HHEXD,2024-08-05 10:08:14,33.0,station_A,Salida de vagones,Food,800.0,True
1219,O4B9UOE3T0,HHEXD,2024-08-05 11:09:17,33.0,station_B,Llegada de vagones,Food,733.5,True
1220,O4B9UOE3T0,HHEXD,2024-08-05 11:09:36,31.0,station_B,Descarga de vagones,Food,733.5,True
1221,O4B9UOE3T0,HHEXD,2024-08-05 11:09:36,31.0,station_B,Salida de vagones,Food,733.5,True
1222,O4B9UOE3T0,HHEXD,2024-08-05 11:47:49,31.0,station_C,Llegada de vagones,Food,694.2,True
1223,O4B9UOE3T0,HHEXD,2024-08-05 11:48:09,29.0,station_C,Descarga de vagones,Food,694.2,True
1224,O4B9UOE3T0,HHEXD,2024-08-05 11:48:09,29.0,station_C,Salida de vagones,Food,694.2,True
1225,O4B9UOE3T0,HHEXD,2024-08-05 13:33:50,29.0,station_D,Llegada de vagones,Food,597.45,True
1226,O4B9UOE3T0,HHEXD,2024-08-05 13:35:17,20.0,station_D,Descarga de vagones,Food,597.45,True
1227,O4B9UOE3T0,HHEXD,2024-08-05 13:35:17,20.0,station_D,Salida de vagones,Food,597.45,True
1228,O4B9UOE3T0,HHEXD,2024-08-05 14:42:05,20.0,station_E,Llegada de vagones,Food,537.45,True
1229,O4B9UOE3T0,HHEXD,2024-08-05 14:44:31,5.0,station_E,Descarga de vagones,Food,537.45,True
1230,O4B9UOE3T0,HHEXD,2024-08-05 14:44:31,5.0,station_E,Salida de vagones,Food,537.45,True
1231,O4B9UOE3T0,HHEXD,2024-08-05 16:12:44,5.0,station_F,Llegada de vagones,Food,474.45000000000005,True
1232,O4B9UOE3T0,HHEXD,2024-08-05 16:12:44,5.0,station_F,Descarga de vagones,Food,474.45000000000005,True
1233,O4B9UOE3T0,HHEXD,2024-08-05 16:12:44,5.0,station_F,Salida de vagones,Food,474.45000000000005,True
1234,O4B9UOE3T0,HHEXD,2024-08-05 19:20:10,5.0,station_G,Llegada de vagones,Food,343.20000000000005,True
1235,O4B9UOE3T0,HHEXD,2024-08-05 19:20:10,5.0,station_G,Descarga de vagones,Food,343.20000000000005,True
1236,O4B9UOE3T0,HHEXD,2024-08-05 19:20:10,5.0,station_G,Final de ruta,Food,343.20000000000005,True
1237,P8IY3X80J0,VXRCS,2024-08-06 10:10:26,50.0,station_A,Final carga,Electronics,1200.0,True
1238,P8IY3X80J0,VXRCS,2024-08-06 10:10:26,50.0,station_A,Salida de vagones,Electronics,1200.0,True
1239,P8IY3X80J0,VXRCS,2024-08-06 10:51:42,50.0,station_B,Llegada de vagones,Electronics,1128.0,True
1240,P8IY3X80J0,VXRCS,2024-08-06 10:56:18,19.0,station_B,Descarga de vagones,Electronics,1128.0,True
1241,P8IY3X80J0,VXRCS,2024-08-06 10:56:18,19.0,station_B,Salida de vagones,Electronics,1128.0,True
1242,P8IY3X80J0,VXRCS,2024-08-06 11:27:31,19.0,station_C,Llegada de vagones,Electronics,1093.728,True
1243,P8IY3X80J0,VXRCS,2024-08-06 11:30:00,0.0,station_C,Descarga de vagones,Electronics,1093.728,True
1244,P8IY3X80J0,VXRCS,2024-08-06 11:30:00,0.0,station_C,Salida de vagones,Electronics,1093.728,True
1245,P8IY3X80J0,VXRCS,2024-08-06 12:47:05,0.0,station_D,Llegada de vagones,Electronics,1021.7280000000001,True
1246,P8IY3X80J0,VXRCS,2024-08-06 12:47:05,0.0,station_D,Descarga de vagones,Electronics,1021.7280000000001,True
1247,P8IY3X80J0,VXRCS,2024-08-06 12:47:05,0.0,station_D,Salida de vagones,Electronics,1021.7280000000001,True
1248,P8IY3X80J0,VXRCS,2024-08-06 13:37:35,0.0,station_E,Llegada de vagones,Electronics,973.7280000000001,True
1249,P8IY3X80J0,VXRCS,2024-08-06 13:37:35,0.0,station_E,Descarga de vagones,Electronics,973.7280000000001,True
1250,P8IY3X80J0,VXRCS,2024-08-06 13:37:35,0.0,station_E,Salida de vagones,Electronics,973.7280000000001,True
1251,P8IY3X80J0,VXRCS,2024-08-06 14:38:50,0.0,station_F,Llegada de vagones,Electronics,916.128,True
1252,P8IY3X80J0,VXRCS,2024-08-06 14:38:50,0.0,station_F,Descarga de vagones,Electronics,916.128,True
1253,P8IY3X80J0,VXRCS,2024-08-06 14:38:50,0.0,station_F,Salida de vagones,Electronics,916.128,True
1254,P8IY3X80J0,VXRCS,2024-08-06 17:14:59,0.0,station_G,Llegada de vagones,Electronics,796.128,True
1255,P8IY3X80J0,VXRCS,2024-08-06 17:14:59,0.0,station_G,Descarga de vagones,Electronics,796.128,True
1256,P8IY3X80J0,VXRCS,2024-08-06 17:14:59,0.0,station_G,Final de ruta,Electronics,796.128,True
1257,N22PXGX8WD,UDAXI,2024-08-07 10:12:11,80.0,station_A,Final carga,Textiles,1000.0,True
1258,N22PXGX8WD,UDAXI,2024-08-07 10:12:11,80.0,station_A,Salida de vagones,Textiles,1000.0,True
1259,N22PXGX8WD,UDAXI,2024-08-07 11:49:26,80.0,station_B,Llegada de vagones,Textiles,956.8,True
1260,N22PXGX8WD,UDAXI,2024-08-07 11:51:54,56.0,station_B,Descarga de vagones,Textiles,956.8,True
1261,N22PXGX8WD,UDAXI,2024-08-07 11:51:54,56.0,station_B,Salida de vagones,Textiles,956.8,True
1262,N22PXGX8WD,UDAXI,2024-08-07 12:52:03,56.0,station_C,Llegada de vagones,Textiles,934.3359999999999,True
1263,N22PXGX8WD,UDAXI,2024-08-07 12:52:43,49.0,station_C,Descarga de vagones,Textiles,934.3359999999999,True
1264,N22PXGX8WD,UDAXI,2024-08-07 12:52:43,49.0,station_C,Salida de vagones,Textiles,934.3359999999999,True
1265,N22PXGX8WD,UDAXI,2024-08-07 15:38:05,49.0,station_D,Llegada de vagones,Textiles,880.6959999999999,True
1266,N22PXGX8WD,UDAXI,2024-08-07 15:41:38,20.0,station_D,Descarga de vagones,Textiles,880.6959999999999,True
1267,N22PXGX8WD,UDAXI,2024-08-07 15:41:38,20.0,station_D,Salida de vagones,Textiles,880.6959999999999,True
1268,N22PXGX8WD,UDAXI,2024-08-07 17:34:25,20.0,station_E,Llegada de vagones,Textiles,851.896,True
1269,N22PXGX8WD,UDAXI,2024-08-07 17:34:37,18.0,station_E,Descarga de vagones,Textiles,851.896,True
1270,N22PXGX8WD,UDAXI,2024-08-07 17:34:37,18.0,station_E,Salida de vagones,Textiles,851.896,True
1271,N22PXGX8WD,UDAXI,2024-08-07 19:54:49,18.0,station_F,Llegada de vagones,Textiles,817.9119999999999,True
1272,N22PXGX8WD,UDAXI,2024-08-07 19:55:28,12.0,station_F,Descarga de vagones,Textiles,817.9119999999999,True
1273,N22PXGX8WD,UDAXI,2024-08-07 19:55:28,12.0,station_F,Salida de vagones,Textiles,817.9119999999999,True
1274,N22PXGX8WD,UDAXI,2024-08-08 01:11:41,12.0,station_G,Llegada de vagones,Textiles,750.7119999999999,True
1275,N22PXGX8WD,UDAXI,2024-08-08 01:12:42,2.0,station_G,Descarga de vagones,Textiles,750.7119999999999,True
1276,N22PXGX8WD,UDAXI,2024-08-08 01:12:42,2.0,station_G,Final de ruta,Textiles,750.7119999999999,True
1277,BDVPINE9NN,HHEXD,2024-08-08 10:05:22,37.0,station_A,Final carga,Textiles,800.0,True
1278,BDVPINE9NN,HHEXD,2024-08-08 10:05:22,37.0,station_A,Salida de vagones,Textiles,800.0,True
1279,BDVPINE9NN,HHEXD,2024-08-08 11:03:10,37.0,station_B,Llegada de vagones,Textiles,758.9,True
1280,BDVPINE9NN,HHEXD,2024-08-08 11:04:01,28.0,station_B,Descarga de vagones,Textiles,758.9,True
1281,BDVPINE9NN,HHEXD,2024-08-08 11:04:01,28.0,station_B,Salida de vagones,Textiles,758.9,True
1282,BDVPINE9NN,HHEXD,2024-08-08 11:47:12,28.0,station_C,Llegada de vagones,Textiles,735.86,True
1283,BDVPINE9NN,HHEXD,2024-08-08 11:49:35,3.0,station_C,Descarga de vagones,Textiles,735.86,True
1284,BDVPINE9NN,HHEXD,2024-08-08 11:49:35,3.0,station_C,Salida de vagones,Textiles,735.86,True
1285,BDVPINE9NN,HHEXD,2024-08-08 13:43:57,3.0,station_D,Llegada de vagones,Textiles,689.51,True
1286,BDVPINE9NN,HHEXD,2024-08-08 13:43:57,3.0,station_D,Descarga de vagones,Textiles,689.51,True
1287,BDVPINE9NN,HHEXD,2024-08-08 13:43:57,3.0,station_D,Salida de vagones,Textiles,689.51,True
1288,BDVPINE9NN,HHEXD,2024-08-08 14:52:04,3.0,station_E,Llegada de vagones,Textiles,658.61,True
1289,BDVPINE9NN,HHEXD,2024-08-08 14:52:16,1.0,station_E,Descarga de vagones,Textiles,658.61,True
1290,BDVPINE9NN,HHEXD,2024-08-08 14:52:16,1.0,station_E,Salida de vagones,Textiles,658.61,True
1291,BDVPINE9NN,HHEXD,2024-08-08 16:46:41,1.0,station_F,Llegada de vagones,Textiles,622.25,True
1292,BDVPINE9NN,HHEXD,2024-08-08 16:46:41,1.0,station_F,Descarga de vagones,Textiles,622.25,True
1293,BDVPINE9NN,HHEXD,2024-08-08 16:46:41,1.0,station_F,Salida de vagones,Textiles,622.25,True
1294,BDVPINE9NN,HHEXD,2024-08-08 19:48:27,1.0,station_G,Llegada de vagones,Textiles,546.5,True
1295,BDVPINE9NN,HHEXD,2024-08-08 19:48:27,1.0,station_G,Descarga de vagones,Textiles,546.5,True
1296,BDVPINE9NN,HHEXD,2024-08-08 19:48:27,1.0,station_G,Final de ruta,Textiles,546.5,True
1297,8QLHBIAWPU,VXRCS,2024-08-09 10:08:45,30.0,station_A,Final carga,Food,421.728,True
1298,8QLHBIAWPU,VXRCS,2024-08-09 10:08:45,30.0,station_A,Salida de vagones,Food,421.728,True
1299,8QLHBIAWPU,VXRCS,2024-08-09 11:00:26,30.0,station_B,Llegada de vagones,Food,343.728,True
1300,8QLHBIAWPU,VXRCS,2024-08-09 11:01:47,22.0,station_B,Descarga de vagones,Food,7263.0,True
1301,8QLHBIAWPU,VXRCS,2024-08-09 11:01:47,22.0,station_B,Salida de vagones,Food,343.728,True
1302,8QLHBIAWPU,VXRCS,2024-08-09 11:31:27,22.0,station_C,Llegada de vagones,Food,299.808,True
1303,8QLHBIAWPU,VXRCS,2024-08-09 11:31:37,21.0,station_C,Descarga de vagones,Food,299.808,True
1304,8QLHBIAWPU,VXRCS,2024-08-09 11:31:37,21.0,station_C,Salida de vagones,Food,299.808,True
1305,8QLHBIAWPU,VXRCS,2024-08-09 12:48:57,21.0,station_D,Llegada de vagones,Food,190.90800000000002,True
1306,8QLHBIAWPU,VXRCS,2024-08-09 12:49:44,17.0,station_D,Descarga de vagones,Food,190.90800000000002,True
1307,8QLHBIAWPU,VXRCS,2024-08-09 12:49:44,17.0,station_D,Salida de vagones,Food,190.90800000000002,True
1308,8QLHBIAWPU,VXRCS,2024-08-09 13:40:34,17.0,station_E,Llegada de vagones,Food,120.70800000000003,True
1309,8QLHBIAWPU,VXRCS,2024-08-09 13:42:53,4.0,station_E,Descarga de vagones,Food,120.70800000000003,True
1310,8QLHBIAWPU,VXRCS,2024-08-09 13:42:53,4.0,station_E,Salida de vagones,Food,120.70800000000003,True
1311,8QLHBIAWPU,VXRCS,2024-08-09 14:50:11,4.0,station_F,Llegada de vagones,Food,45.82800000000003,True
1312,8QLHBIAWPU,VXRCS,2024-08-09 14:50:49,0.0,station_F,Descarga de vagones,Food,45.82800000000003,True
1313,8QLHBIAWPU,VXRCS,2024-08-09 14:50:49,0.0,station_F,Salida de vagones,Food,45.82800000000003,True
1314,8QLHBIAWPU,VXRCS,2024-08-09 17:10:34,0.0,station_G,Llegada de vagones,Food,0.0,True
1315,8QLHBIAWPU,VXRCS,2024-08-09 17:10:34,0.0,station_G,Descarga de vagones,Food,0.0,True
1316,8QLHBIAWPU,VXRCS,2024-08-09 17:10:34,0.0,station_G,Final de ruta,Food,0.0,True
1317,E42X6G26OC,UDAXI,2024-08-08 16:13:19,96.0,station_A,Final carga,Textiles,563.512,True
1318,E42X6G26OC,UDAXI,2024-08-08 16:13:19,96.0,station_A,Salida de vagones,Textiles,563.512,True
1319,E42X6G26OC,UDAXI,2024-08-08 17:50:09,96.0,station_B,Llegada de vagones,Textiles,516.472,True
1320,E42X6G26OC,UDAXI,2024-08-08 17:55:59,38.0,station_B,Descarga de vagones,Textiles,516.472,True
1321,E42X6G26OC,UDAXI,2024-08-08 17:55:59,38.0,station_B,Salida de vagones,Textiles,516.472,True
1322,E42X6G26OC,UDAXI,2024-08-08 19:12:34,38.0,station_C,Llegada de vagones,Textiles,496.59999999999997,True
1323,E42X6G26OC,UDAXI,2024-08-08 19:12:40,37.0,station_C,Descarga de vagones,Textiles,496.59999999999997,True
1324,E42X6G26OC,UDAXI,2024-08-08 19:12:40,37.0,station_C,Salida de vagones,Textiles,496.59999999999997,True
1325,E42X6G26OC,UDAXI,2024-08-08 22:02:45,37.0,station_D,Llegada de vagones,Textiles,447.28,True
1326,E42X6G26OC,UDAXI,2024-08-08 22:03:03,34.0,station_D,Descarga de vagones,Textiles,447.28,True
1327,E42X6G26OC,UDAXI,2024-08-08 22:03:03,34.0,station_D,Salida de vagones,Textiles,447.28,True
1328,E42X6G26OC,UDAXI,2024-08-08 23:54:54,34.0,station_E,Llegada de vagones,Textiles,415.12,True
1329,E42X6G26OC,UDAXI,2024-08-08 23:57:33,4.0,station_E,Descarga de vagones,Textiles,415.12,True
1330,E42X6G26OC,UDAXI,2024-08-08 23:57:33,4.0,station_E,Salida de vagones,Textiles,415.12,True
1331,E42X6G26OC,UDAXI,2024-08-09 02:06:21,4.0,station_F,Llegada de vagones,Textiles,385.168,True
1332,E42X6G26OC,UDAXI,2024-08-09 02:06:40,1.0,station_F,Descarga de vagones,Textiles,385.168,True
1333,E42X6G26OC,UDAXI,2024-08-09 02:06:40,1.0,station_F,Salida de vagones,Textiles,385.168,True
1334,E42X6G26OC,UDAXI,2024-08-09 07:10:14,1.0,station_G,Llegada de vagones,Textiles,324.568,True
1335,E42X6G26OC,UDAXI,2024-08-09 07:10:19,0.0,station_G,Descarga de vagones,Textiles,324.568,True
1336,E42X6G26OC,UDAXI,2024-08-09 07:10:19,0.0,station_G,Final de ruta,Textiles,324.568,True
1337,G52EFUJEIR,HHEXD,2024-08-10 10:08:38,29.0,station_A,Final carga,Chemicals,312.5,True
1338,G52EFUJEIR,HHEXD,2024-08-10 10:08:38,29.0,station_A,Salida de vagones,Chemicals,312.5,True
1339,G52EFUJEIR,HHEXD,2024-08-10 11:10:04,29.0,station_B,Llegada de vagones,Chemicals,235.10000000000002,True
1340,G52EFUJEIR,HHEXD,2024-08-10 11:13:34,12.0,station_B,Descarga de vagones,Chemicals,235.10000000000002,True
1341,G52EFUJEIR,HHEXD,2024-08-10 11:13:34,12.0,station_B,Salida de vagones,Chemicals,235.10000000000002,True
1342,G52EFUJEIR,HHEXD,2024-08-10 12:00:18,12.0,station_C,Llegada de vagones,Chemicals,194.78000000000003,True
1343,G52EFUJEIR,HHEXD,2024-08-10 12:02:24,1.0,station_C,Descarga de vagones,Chemicals,194.78000000000003,True
1344,G52EFUJEIR,HHEXD,2024-08-10 12:02:24,1.0,station_C,Salida de vagones,Chemicals,194.78000000000003,True
1345,G52EFUJEIR,HHEXD,2024-08-10 14:04:09,1.0,station_D,Llegada de vagones,Chemicals,103.88000000000004,True
1346,G52EFUJEIR,HHEXD,2024-08-10 14:04:20,,station_D,Descarga de vagones,Chemicals,103.88000000000004,True
1347,G52EFUJEIR,HHEXD,2024-08-10 14:04:20,0.0,station_D,Salida de vagones,Chemicals,103.88000000000004,True
1348,G52EFUJEIR,HHEXD,2024-08-10 15:22:51,0.0,station_E,Llegada de vagones,Chemicals,43.88000000000004,True
1349,G52EFUJEIR,HHEXD,2024-08-10 15:22:51,0.0,station_E,Descarga de vagones,Chemicals,43.88000000000004,True
1350,G52EFUJEIR,HHEXD,2024-08-10 15:22:51,0.0,station_E,Salida de vagones,Chemicals,43.88000000000004,True
1351,G52EFUJEIR,HHEXD,2024-08-10 16:46:37,0.0,station_F,Llegada de vagones,Chemicals,0.0,True
1352,G52EFUJEIR,HHEXD,2024-08-10 16:46:37,0.0,station_F,Descarga de vagones,Chemicals,0.0,True
1353,G52EFUJEIR,HHEXD,2024-08-10 16:46:37,0.0,station_F,Salida de vagones,Chemicals,0.0,True
1354,G52EFUJEIR,HHEXD,2024-08-10 19:58:25,0.0,station_G,Llegada de vagones,Chemicals,0.0,True
1355,G52EFUJEIR,HHEXD,2024-08-10 19:58:25,0.0,station_G,Descarga de vagones,Chemicals,0.0,True
1356,G52EFUJEIR,HHEXD,2024-08-10 19:58:25,0.0,station_G,Final de ruta,Chemicals,0.0,True
1357,61GH9N12O0,VXRCS,2024-08-12 10:17:07,40.0,station_A,Final carga,Machinery,1200.0,True
1358,61GH9N12O0,VXRCS,2024-08-12 10:17:07,40.0,station_A,Salida de vagones,Machinery,1200.0,True
1359,61GH9N12O0,VXRCS,2024-08-12 11:02:52,40.0,station_B,Llegada de vagones,Machinery,1074.0,True
1360,61GH9N12O0,VXRCS,2024-08-12 11:09:24,15.0,station_B,Descarga de vagones,Machinery,1074.0,True
1361,61GH9N12O0,VXRCS,2024-08-12 11:09:24,15.0,station_B,Salida de vagones,Machinery,1074.0,True
1362,61GH9N12O0,VXRCS,2024-08-12 11:39:37,15.0,station_C,Llegada de vagones,Machinery,1011.9,True
1363,61GH9N12O0,VXRCS,2024-08-12 11:43:08,2.0,station_C,Descarga de vagones,Machinery,1011.9,True
1364,61GH9N12O0,VXRCS,2024-08-12 11:43:08,2.0,station_C,Salida de vagones,Machinery,1011.9,True
1365,61GH9N12O0,VXRCS,2024-08-12 13:07:52,2.0,station_D,Llegada de vagones,Machinery,874.2,True
1366,61GH9N12O0,VXRCS,2024-08-12 13:08:20,0.0,station_D,Descarga de vagones,Machinery,874.2,True
1367,61GH9N12O0,VXRCS,2024-08-12 13:08:20,0.0,station_D,Salida de vagones,Machinery,874.2,True
1368,61GH9N12O0,VXRCS,2024-08-12 14:00:23,0.0,station_E,Llegada de vagones,Machinery,784.2,True
1369,61GH9N12O0,VXRCS,2024-08-12 14:00:23,0.0,station_E,Descarga de vagones,Machinery,784.2,True
1370,61GH9N12O0,VXRCS,2024-08-12 14:00:23,0.0,station_E,Salida de vagones,Machinery,784.2,True
1371,61GH9N12O0,VXRCS,2024-08-12 15:03:42,0.0,station_F,Llegada de vagones,Machinery,676.2,True
1372,61GH9N12O0,VXRCS,2024-08-12 15:03:42,0.0,station_F,Descarga de vagones,Machinery,676.2,True
1373,61GH9N12O0,VXRCS,2024-08-12 15:03:42,0.0,station_F,Salida de vagones,Machinery,676.2,True
1374,61GH9N12O0,VXRCS,2024-08-12 17:19:54,0.0,station_G,Llegada de vagones,Machinery,451.20000000000005,True
1375,61GH9N12O0,VXRCS,2024-08-12 17:19:54,0.0,station_G,Descarga de vagones,Machinery,451.20000000000005,True
1376,61GH9N12O0,VXRCS,2024-08-12 17:19:54,0.0,station_G,Final de ruta,Machinery,451.20000000000005,True
1377,UQXJ4EFFF1,UDAXI,2024-08-13 10:07:04,42.0,station_A,Final carga,Textiles,1000.0,True
1378,UQXJ4EFFF1,UDAXI,2024-08-13 10:07:04,42.0,station_A,Salida de vagones,Textiles,1000.0,True
1379,UQXJ4EFFF1,UDAXI,2024-08-13 11:55:04,42.0,station_B,Llegada de vagones,Textiles,965.92,True
1380,UQXJ4EFFF1,UDAXI,2024-08-13 11:55:56,34.0,station_B,Descarga de vagones,Textiles,965.92,True
1381,UQXJ4EFFF1,UDAXI,2024-08-13 11:55:56,34.0,station_B,Salida de vagones,Textiles,965.92,True
1382,UQXJ4EFFF1,UDAXI,2024-08-13 13:16:11,34.0,station_C,Llegada de vagones,Textiles,946.6239999999999,True
1383,UQXJ4EFFF1,UDAXI,2024-08-13 13:16:28,31.0,station_C,Descarga de vagones,Textiles,946.6239999999999,True
1384,UQXJ4EFFF1,UDAXI,2024-08-13 13:16:28,31.0,station_C,Salida de vagones,Textiles,946.6239999999999,True
1385,UQXJ4EFFF1,UDAXI,2024-08-13 16:11:20,31.0,station_D,Llegada de vagones,Textiles,899.4639999999999,True
1386,UQXJ4EFFF1,UDAXI,2024-08-13 16:13:31,10.0,station_D,Descarga de vagones,Textiles,899.4639999999999,True
1387,UQXJ4EFFF1,UDAXI,2024-08-13 16:13:31,10.0,station_D,Salida de vagones,Textiles,899.4639999999999,True
1388,UQXJ4EFFF1,UDAXI,2024-08-13 18:20:38,10.0,station_E,Llegada de vagones,Textiles,873.064,True
1389,UQXJ4EFFF1,UDAXI,2024-08-13 18:21:39,0.0,station_E,Descarga de vagones,Textiles,873.064,True
1390,UQXJ4EFFF1,UDAXI,2024-08-13 18:21:39,0.0,station_E,Salida de vagones,Textiles,873.064,True
1391,UQXJ4EFFF1,UDAXI,2024-08-13 21:01:10,0.0,station_F,Llegada de vagones,Textiles,844.264,True
1392,UQXJ4EFFF1,UDAXI,2024-08-13 21:01:10,0.0,station_F,Descarga de vagones,Textiles,844.264,True
1393,UQXJ4EFFF1,UDAXI,2024-08-13 21:01:10,0.0,station_F,Salida de vagones,Textiles,844.264,True
1394,UQXJ4EFFF1,UDAXI,2024-08-14 02:57:57,0.0,station_G,Llegada de vagones,Textiles,784.264,True
1395,UQXJ4EFFF1,UDAXI,2024-08-14 02:57:57,0.0,station_G,Descarga de vagones,Textiles,784.264,True
1396,UQXJ4EFFF1,UDAXI,2024-08-14 02:57:57,0.0,station_G,Final de ruta,Textiles,784.264,True
1397,W1DSTWG6NJ,HHEXD,2024-08-14 10:10:14,45.0,station_A,Final carga,Food,800.0,True
1398,W1DSTWG6NJ,HHEXD,2024-08-14 10:10:14,45.0,station_A,Salida de vagones,Food,800.0,True
1399,W1DSTWG6NJ,HHEXD,2024-08-14 11:18:25,45.0,station_B,Llegada de vagones,Food,727.5,True
1400,W1DSTWG6NJ,HHEXD,2024-08-14 11:19:21,39.0,station_B,Descarga de vagones,Food,727.5,True
1401,W1DSTWG6NJ,HHEXD,2024-08-14 11:19:21,39.0,station_B,Salida de vagones,Food,727.5,True
1402,W1DSTWG6NJ,HHEXD,2024-08-14 11:58:08,39.0,station_C,Llegada de vagones,Food,685.8,True
1403,W1DSTWG6NJ,HHEXD,2024-08-14 12:01:43,17.0,station_C,Descarga de vagones,Food,685.8,True
1404,W1DSTWG6NJ,HHEXD,2024-08-14 12:01:43,17.0,station_C,Salida de vagones,Food,685.8,True
1405,W1DSTWG6NJ,HHEXD,2024-08-14 13:53:18,17.0,station_D,Llegada de vagones,Food,,True
1406,W1DSTWG6NJ,HHEXD,2024-08-14 13:56:18,0.0,station_D,Descarga de vagones,Food,598.05,True
1407,W1DSTWG6NJ,HHEXD,2024-08-14 13:56:18,0.0,station_D,Salida de vagones,Food,598.05,True
1408,W1DSTWG6NJ,HHEXD,2024-08-14 15:21:50,0.0,station_E,Llegada de vagones,Food,548.05,True
1409,W1DSTWG6NJ,HHEXD,2024-08-14 15:21:50,0.0,station_E,Descarga de vagones,Food,548.05,True
1410,W1DSTWG6NJ,HHEXD,2024-08-14 15:21:50,0.0,station_E,Salida de vagones,Food,548.05,True
1411,W1DSTWG6NJ,HHEXD,2024-08-14 17:00:48,0.0,station_F,Llegada de vagones,Food,488.04999999999995,True
1412,W1DSTWG6NJ,HHEXD,2024-08-14 17:00:48,0.0,station_F,Descarga de vagones,Food,488.04999999999995,True
1413,W1DSTWG6NJ,HHEXD,2024-08-14 17:00:48,0.0,station_F,Salida de vagones,Food,488.04999999999995,True
1414,W1DSTWG6NJ,HHEXD,2024-08-14 20:22:34,0.0,station_G,Llegada de vagones,Food,363.04999999999995,True
1415,W1DSTWG6NJ,HHEXD,2024-08-14 20:22:34,0.0,station_G,Descarga de vagones,Food,363.04999999999995,True
1416,W1DSTWG6NJ,HHEXD,2024-08-14 20:22:34,0.0,station_G,Final de ruta,Food,363.04999999999995,True
1417,O199BRBLRT,VXRCS,2024-08-15 10:06:12,40.0,station_A,Final carga,Textiles,1200.0,True
1418,O199BRBLRT,VXRCS,2024-08-15 10:06:12,40.0,station_A,Salida de vagones,Textiles,1200.0,True
1419,O199BRBLRT,VXRCS,2024-08-15 10:53:10,40.0,station_B,Llegada de vagones,Textiles,1149.6,True
1420,O199BRBLRT,VXRCS,2024-08-15 10:53:10,40.0,station_B,Descarga de vagones,Textiles,1149.6,True
1421,O199BRBLRT,VXRCS,2024-08-15 10:53:10,40.0,station_B,Salida de vagones,Textiles,1149.6,True
1422,O199BRBLRT,VXRCS,2024-08-15 11:20:07,40.0,station_C,Llegada de vagones,Textiles,1119.36,True
1423,O199BRBLRT,VXRCS,2024-08-15 11:21:11,29.0,station_C,Descarga de vagones,Textiles,1119.36,True
