trip_id,train_name,date,cargo,station_id,event,cargo_type,fuel_level
G4EVRURQTM,VXRCS,2024-11-16 15:26:02,0,station_F,Descarga de vagones,Chemicals,799.8960000000001
G4EVRURQTM,VXRCS,2024-11-16 15:26:02,0,station_F,Salida de vagones,Chemicals,799.8960000000001
G4EVRURQTM,VXRCS,2024-11-16 17:59:22,0,station_G,Llegada de vagones,Chemicals,619.8960000000001
G4EVRURQTM,VXRCS,2024-11-16 17:59:22,0,station_G,Descarga de vagones,Chemicals,619.8960000000001
G4EVRURQTM,VXRCS,2024-11-16 17:59:22,0,station_G,Final de ruta,Chemicals,619.8960000000001
5SQ0ZYCMVO,UDAXI,2024-08-12 18:00:00,0,station_A,Comienzo de ruta,_,365.7599999999999
5SQ0ZYCMVO,UDAXI,2024-08-12 18:35:15,98,station_A,Final carga,Machinery,365.7599999999999
5SQ0ZYCMVO,UDAXI,2024-08-12 18:35:15,98,station_A,Salida de vagones,Machinery,365.7599999999999
5SQ0ZYCMVO,UDAXI,2024-08-12 18:55:01,98,station_B,Llegada de vagones,Machinery,246.95999999999987
5SQ0ZYCMVO,UDAXI,2024-08-12 19:16:27,13,station_B,Descarga de vagones,Machinery,246.95999999999987
5SQ0ZYCMVO,UDAXI,2024-08-12 19:16:27,13,station_B,Salida de vagones,Machinery,246.95999999999987
5SQ0ZYCMVO,UDAXI,2024-08-12 19:30:28,13,station_C,Llegada de vagones,Machinery,206.27999999999986
5SQ0ZYCMVO,UDAXI,2024-08-12 19:31:49,8,station_C,Descarga de vagones,Machinery,206.27999999999986
5SQ0ZYCMVO,UDAXI,2024-08-12 19:31:49,8,station_C,Salida de vagones,Machinery,206.27999999999986
5SQ0ZYCMVO,UDAXI,2024-08-12 20:16:13,8,station_D,Llegada de vagones,Machinery,109.07999999999984
5SQ0ZYCMVO,UDAXI,2024-08-12 20:18:08,0,station_D,Descarga de vagones,Machinery,109.07999999999984
5SQ0ZYCMVO,UDAXI,2024-08-12 20:18:08,0,station_D,Salida de vagones,Machinery,109.07999999999984
5SQ0ZYCMVO,UDAXI,2024-08-12 20:44:34,0,station_E,Llegada de vagones,Machinery,49.07999999999984
5SQ0ZYCMVO,UDAXI,2024-08-12 20:44:34,0,station_E,Descarga de vagones,Machinery,49.07999999999984
5SQ0ZYCMVO,UDAXI,2024-08-12 20:44:34,0,station_E,Salida de vagones,Machinery,49.07999999999984
5SQ0ZYCMVO,UDAXI,2024-08-12 21:14:25,0,station_F,Llegada de vagones,Machinery,0.0
5SQ0ZYCMVO,UDAXI,2024-08-12 21:14:25,0,station_F,Descarga de vagones,Machinery,0.0
5SQ0ZYCMVO,UDAXI,2024-08-12 21:14:25,0,station_F,Salida de vagones,Machinery,0.0
5SQ0ZYCMVO,UDAXI,2024-08-12 22:13:01,0,station_G,Llegada de vagones,Machinery,0.0
5SQ0ZYCMVO,UDAXI,2024-08-12 22:13:01,0,station_G,Descarga de vagones,Machinery,0.0
5SQ0ZYCMVO,UDAXI,2024-08-12 22:13:01,0,station_G,Final de ruta,Machinery,0.0
SG4IQ9LVFO,HHEXD,2024-11-19 10:00:00,0,station_A,Comienzo de ruta,_,800.0
SG4IQ9LVFO,HHEXD,2024-11-19 10:10:48,41,station_A,Final carga,Food,800.0
SG4IQ9LVFO,HHEXD,2024-11-19 10:10:48,41,station_A,Salida de vagones,Food,800.0
SG4IQ9LVFO,HHEXD,2024-11-19 10:44:35,41,station_B,Llegada de vagones,Food,729.5
SG4IQ9LVFO,HHEXD,2024-11-19 10:47:26,22,station_B,Descarga de vagones,Food,729.5
SG4IQ9LVFO,HHEXD,2024-11-19 10:47:26,22,station_B,Salida de vagones,Food,729.5
SG4IQ9LVFO,HHEXD,2024-11-19 11:04:59,22,station_C,Llegada de vagones,Food,692.9
SG4IQ9LVFO,HHEXD,2024-11-19 11:07:11,9,station_C,Descarga de vagones,Food,692.9
SG4IQ9LVFO,HHEXD,2024-11-19 11:07:11,9,station_C,Salida de vagones,Food,692.9
SG4IQ9LVFO,HHEXD,2024-11-19 12:05:12,9,station_D,Llegada de vagones,Food,611.15
SG4IQ9LVFO,HHEXD,2024-11-19 12:06:04,4,station_D,Descarga de vagones,Food,611.15
SG4IQ9LVFO,HHEXD,2024-11-19 12:06:04,4,station_D,Salida de vagones,Food,611.15
SG4IQ9LVFO,HHEXD,2024-11-19 12:39:21,4,station_E,Llegada de vagones,Food,559.15
SG4IQ9LVFO,HHEXD,2024-11-19 12:39:41,2,station_E,Descarga de vagones,Food,559.15
SG4IQ9LVFO,HHEXD,2024-11-19 12:39:41,2,station_E,Salida de vagones,Food,559.15
SG4IQ9LVFO,HHEXD,2024-11-19 13:20:45,2,station_F,Llegada de vagones,Food,497.95
SG4IQ9LVFO,HHEXD,2024-11-19 13:20:55,1,station_F,Descarga de vagones,Food,497.95
SG4IQ9LVFO,HHEXD,2024-11-19 13:20:55,1,station_F,Salida de vagones,Food,497.95
SG4IQ9LVFO,HHEXD,2024-11-19 15:05:33,1,station_G,Llegada de vagones,Food,371.7
SG4IQ9LVFO,HHEXD,2024-11-19 15:05:43,0,station_G,Descarga de vagones,Food,371.7
SG4IQ9LVFO,HHEXD,2024-11-19 15:05:43,0,station_G,Final de ruta,Food,371.7
03JULF5VLU,UDAXI,2024-08-13 18:00:00,0,station_A,Comienzo de ruta,_,1000.0
03JULF5VLU,UDAXI,2024-08-13 18:06:39,37,station_A,Final carga,Electronics,1000.0
03JULF5VLU,UDAXI,2024-08-13 18:06:39,37,station_A,Salida de vagones,Electronics,1000.0
03JULF5VLU,UDAXI,2024-08-13 18:31:23,37,station_B,Llegada de vagones,Electronics,956.16
03JULF5VLU,UDAXI,2024-08-13 18:34:55,9,station_B,Descarga de vagones,Electronics,956.16
03JULF5VLU,UDAXI,2024-08-13 18:34:55,9,station_B,Salida de vagones,Electronics,956.16
03JULF5VLU,UDAXI,2024-08-13 18:52:13,9,station_C,Llegada de vagones,Electronics,935.232
03JULF5VLU,UDAXI,2024-08-13 18:52:41,5,station_C,Descarga de vagones,Electronics,935.232
03JULF5VLU,UDAXI,2024-08-13 18:52:41,5,station_C,Salida de vagones,Electronics,935.232
03JULF5VLU,UDAXI,2024-08-13 19:32:35,5,station_D,Llegada de vagones,Electronics,884.832
03JULF5VLU,UDAXI,2024-08-13 19:32:44,4,station_D,Descarga de vagones,Electronics,884.832
03JULF5VLU,UDAXI,2024-08-13 19:32:44,4,station_D,Salida de vagones,Electronics,884.832
03JULF5VLU,UDAXI,2024-08-13 19:56:53,4,station_E,Llegada de vagones,Electronics,851.552
03JULF5VLU,UDAXI,2024-08-13 19:57:01,3,station_E,Descarga de vagones,Electronics,851.552
03JULF5VLU,UDAXI,2024-08-13 19:57:01,3,station_E,Salida de vagones,Electronics,851.552
03JULF5VLU,UDAXI,2024-08-13 20:27:40,3,station_F,Llegada de vagones,Electronics,812.0
03JULF5VLU,UDAXI,2024-08-13 20:27:47,2,station_F,Descarga de vagones,Electronics,812.0
03JULF5VLU,UDAXI,2024-08-13 20:27:47,2,station_F,Salida de vagones,Electronics,812.0
03JULF5VLU,UDAXI,2024-08-13 21:31:57,2,station_G,Llegada de vagones,Electronics,730.4
03JULF5VLU,UDAXI,2024-08-13 21:32:04,1,station_G,Descarga de vagones,Electronics,730.4
03JULF5VLU,UDAXI,2024-08-13 21:32:04,1,station_G,Final de ruta,Electronics,730.4
FI11Z14YAC,HHEXD,2024-11-21 10:00:00,0,station_A,Comienzo de ruta,_,800.0
FI11Z14YAC,HHEXD,2024-11-21 10:12:13,47,station_A,Final carga,Food,800.0
FI11Z14YAC,HHEXD,2024-11-21 10:12:13,47,station_A,Salida de vagones,Food,800.0
FI11Z14YAC,HHEXD,2024-11-21 10:41:03,47,station_B,Llegada de vagones,Food,726.5
FI11Z14YAC,HHEXD,2024-11-21 10:50:12,1,station_B,Descarga de vagones,Food,726.5
FI11Z14YAC,HHEXD,2024-11-21 10:50:12,1,station_B,Salida de vagones,Food,726.5
FI11Z14YAC,HHEXD,2024-11-21 11:10:50,1,station_C,Llegada de vagones,Food,696.2
FI11Z14YAC,HHEXD,2024-11-21 11:10:59,0,station_C,Descarga de vagones,Food,696.2
FI11Z14YAC,HHEXD,2024-11-21 11:10:59,0,station_C,Salida de vagones,Food,696.2
FI11Z14YAC,HHEXD,2024-11-21 12:10:06,0,station_D,Llegada de vagones,Food,621.2
FI11Z14YAC,HHEXD,2024-11-21 12:10:06,0,station_D,Descarga de vagones,Food,621.2
FI11Z14YAC,HHEXD,2024-11-21 12:10:06,0,station_D,Salida de vagones,Food,621.2
FI11Z14YAC,HHEXD,2024-11-21 12:45:33,0,station_E,Llegada de vagones,Food,571.2
FI11Z14YAC,HHEXD,2024-11-21 12:45:33,0,station_E,Descarga de vagones,Food,571.2
FI11Z14YAC,HHEXD,2024-11-21 12:45:33,0,station_E,Salida de vagones,Food,571.2
FI11Z14YAC,HHEXD,2024-11-21 13:31:24,0,station_F,Llegada de vagones,Food,511.20000000000005
FI11Z14YAC,HHEXD,2024-11-21 13:31:24,0,station_F,Descarga de vagones,Food,511.20000000000005
FI11Z14YAC,HHEXD,2024-11-21 13:31:24,0,station_F,Salida de vagones,Food,511.20000000000005
FI11Z14YAC,HHEXD,2024-11-21 15:04:01,0,station_G,Llegada de vagones,Food,386.20000000000005
FI11Z14YAC,HHEXD,2024-11-21 15:04:01,0,station_G,Descarga de vagones,Food,386.20000000000005
FI11Z14YAC,HHEXD,2024-11-21 15:04:01,0,station_G,Final de ruta,Food,386.20000000000005
APOWTIGY6T,VXRCS,2024-11-22 10:00:00,0,station_A,Comienzo de ruta,_,589.9079999999999
APOWTIGY6T,VXRCS,2024-11-22 10:07:00,35,station_A,Final carga,Electronics,589.9079999999999
APOWTIGY6T,VXRCS,2024-11-22 10:07:00,35,station_A,Salida de vagones,Electronics,589.9079999999999
APOWTIGY6T,VXRCS,2024-11-22 10:57:42,35,station_B,Llegada de vagones,Electronics,525.108
APOWTIGY6T,VXRCS,2024-11-22 10:57:58,33,station_B,Descarga de vagones,Electronics,525.108
APOWTIGY6T,VXRCS,2024-11-22 10:57:58,33,station_B,Salida de vagones,Electronics,525.108
APOWTIGY6T,VXRCS,2024-11-22 11:27:59,33,station_C,Llegada de vagones,Electronics,486.804
APOWTIGY6T,VXRCS,2024-11-22 11:30:16,14,station_C,Descarga de vagones,Electronics,486.804
APOWTIGY6T,VXRCS,2024-11-22 11:30:16,14,station_C,Salida de vagones,Electronics,486.804
APOWTIGY6T,VXRCS,2024-11-22 13:04:41,14,station_D,Llegada de vagones,Electronics,404.72399999999993
APOWTIGY6T,VXRCS,2024-11-22 13:05:12,10,station_D,Descarga de vagones,Electronics,404.72399999999993
APOWTIGY6T,VXRCS,2024-11-22 13:05:12,10,station_D,Salida de vagones,Electronics,404.72399999999993
APOWTIGY6T,VXRCS,2024-11-22 14:09:19,10,station_E,Llegada de vagones,Electronics,351.9239999999999
APOWTIGY6T,VXRCS,2024-11-22 14:10:17,3,station_E,Descarga de vagones,Electronics,351.9239999999999
APOWTIGY6T,VXRCS,2024-11-22 14:10:17,3,station_E,Salida de vagones,Electronics,351.9239999999999
APOWTIGY6T,VXRCS,2024-11-22 15:22:05,3,station_F,Llegada de vagones,Electronics,292.5959999999999
APOWTIGY6T,VXRCS,2024-11-22 15:22:21,1,station_F,Descarga de vagones,Electronics,292.5959999999999
APOWTIGY6T,VXRCS,2024-11-22 15:22:21,1,station_F,Salida de vagones,Electronics,292.5959999999999
APOWTIGY6T,VXRCS,2024-11-22 18:08:39,1,station_G,Llegada de vagones,Electronics,171.3959999999999
APOWTIGY6T,VXRCS,2024-11-22 18:08:46,0,station_G,Descarga de vagones,Electronics,171.3959999999999
APOWTIGY6T,VXRCS,2024-11-22 18:08:46,0,station_G,Final de ruta,Electronics,171.3959999999999
IV5WMKZBOO,UDAXI,2024-08-14 18:00:00,0,station_A,Comienzo de ruta,_,480.79999999999995
IV5WMKZBOO,UDAXI,2024-08-14 18:10:55,46,station_A,Final carga,Food,480.79999999999995
IV5WMKZBOO,UDAXI,2024-08-14 18:10:55,46,station_A,Salida de vagones,Food,480.79999999999995
IV5WMKZBOO,UDAXI,2024-08-14 18:34:08,46,station_B,Llegada de vagones,Food,422.4
IV5WMKZBOO,UDAXI,2024-08-14 18:42:14,0,station_B,Descarga de vagones,Food,422.4
IV5WMKZBOO,UDAXI,2024-08-14 18:42:14,0,station_B,Salida de vagones,Food,422.4
IV5WMKZBOO,UDAXI,2024-08-14 18:57:55,0,station_C,Llegada de vagones,Food,398.4
IV5WMKZBOO,UDAXI,2024-08-14 18:57:55,0,station_C,Descarga de vagones,Food,398.4
IV5WMKZBOO,UDAXI,2024-08-14 18:57:55,0,station_C,Salida de vagones,Food,398.4
IV5WMKZBOO,UDAXI,2024-08-14 19:37:39,0,station_D,Llegada de vagones,Food,338.4
IV5WMKZBOO,UDAXI,2024-08-14 19:37:39,0,station_D,Descarga de vagones,Food,338.4
IV5WMKZBOO,UDAXI,2024-08-14 19:37:39,0,station_D,Salida de vagones,Food,338.4
IV5WMKZBOO,UDAXI,2024-08-14 20:05:16,0,station_E,Llegada de vagones,Food,298.4
IV5WMKZBOO,UDAXI,2024-08-14 20:05:16,0,station_E,Descarga de vagones,Food,298.4
IV5WMKZBOO,UDAXI,2024-08-14 20:05:16,0,station_E,Salida de vagones,Food,298.4
IV5WMKZBOO,UDAXI,2024-08-14 20:35:48,0,station_F,Llegada de vagones,Food,250.39999999999998
IV5WMKZBOO,UDAXI,2024-08-14 20:35:48,0,station_F,Descarga de vagones,Food,250.39999999999998
IV5WMKZBOO,UDAXI,2024-08-14 20:35:48,0,station_F,Salida de vagones,Food,250.39999999999998
IV5WMKZBOO,UDAXI,2024-08-14 21:38:30,0,station_G,Llegada de vagones,Food,150.39999999999998
IV5WMKZBOO,UDAXI,2024-08-14 21:38:30,0,station_G,Descarga de vagones,Food,150.39999999999998
IV5WMKZBOO,UDAXI,2024-08-14 21:38:30,0,station_G,Final de ruta,Food,150.39999999999998
YQ8DDGBDH0,HHEXD,2024-11-25 10:00:00,0,station_A,Comienzo de ruta,_,800.0
YQ8DDGBDH0,HHEXD,2024-11-25 10:17:05,44,station_A,Final carga,Machinery,800.0
YQ8DDGBDH0,HHEXD,2024-11-25 10:17:05,44,station_A,Salida de vagones,Machinery,800.0
YQ8DDGBDH0,HHEXD,2024-11-25 10:51:49,44,station_B,Llegada de vagones,Machinery,692.0
YQ8DDGBDH0,HHEXD,2024-11-25 10:53:26,37,station_B,Descarga de vagones,Machinery,692.0
YQ8DDGBDH0,HHEXD,2024-11-25 10:53:26,37,station_B,Salida de vagones,Machinery,692.0
YQ8DDGBDH0,HHEXD,2024-11-25 11:11:49,37,station_C,Llegada de vagones,Machinery,630.35
YQ8DDGBDH0,HHEXD,2024-11-25 11:20:20,2,station_C,Descarga de vagones,Machinery,630.35
YQ8DDGBDH0,HHEXD,2024-11-25 11:20:20,2,station_C,Salida de vagones,Machinery,630.35
YQ8DDGBDH0,HHEXD,2024-11-25 12:27:43,2,station_D,Llegada de vagones,Machinery,515.6
YQ8DDGBDH0,HHEXD,2024-11-25 12:27:56,1,station_D,Descarga de vagones,Machinery,515.6
YQ8DDGBDH0,HHEXD,2024-11-25 12:27:56,1,station_D,Salida de vagones,Machinery,515.6
YQ8DDGBDH0,HHEXD,2024-11-25 13:01:01,1,station_E,Llegada de vagones,Machinery,439.85
YQ8DDGBDH0,HHEXD,2024-11-25 13:01:16,0,station_E,Descarga de vagones,Machinery,439.85
YQ8DDGBDH0,HHEXD,2024-11-25 13:01:16,0,station_E,Salida de vagones,Machinery,439.85
YQ8DDGBDH0,HHEXD,2024-11-25 13:50:47,0,station_F,Llegada de vagones,Machinery,349.85
YQ8DDGBDH0,HHEXD,2024-11-25 13:50:47,0,station_F,Descarga de vagones,Machinery,349.85
YQ8DDGBDH0,HHEXD,2024-11-25 13:50:47,0,station_F,Salida de vagones,Machinery,349.85
YQ8DDGBDH0,HHEXD,2024-11-25 15:15:21,0,station_G,Llegada de vagones,Machinery,162.35000000000002
YQ8DDGBDH0,HHEXD,2024-11-25 15:15:21,0,station_G,Descarga de vagones,Machinery,162.35000000000002
YQ8DDGBDH0,HHEXD,2024-11-25 15:15:21,0,station_G,Final de ruta,Machinery,162.35000000000002
AT0G7RI0G6,VXRCS,2024-11-23 10:00:00,0,station_A,Comienzo de ruta,_,1200.0
AT0G7RI0G6,VXRCS,2024-11-23 10:02:35,14,station_A,Final carga,Electronics,1200.0
AT0G7RI0G6,VXRCS,2024-11-23 10:02:35,14,station_A,Salida de vagones,Electronics,1200.0
AT0G7RI0G6,VXRCS,2024-11-23 10:54:36,14,station_B,Llegada de vagones,Electronics,1145.28
AT0G7RI0G6,VXRCS,2024-11-23 10:55:05,10,station_B,Descarga de vagones,Electronics,1145.28
AT0G7RI0G6,VXRCS,2024-11-23 10:55:05,10,station_B,Salida de vagones,Electronics,1145.28
AT0G7RI0G6,VXRCS,2024-11-23 11:28:36,10,station_C,Llegada de vagones,Electronics,1113.6
AT0G7RI0G6,VXRCS,2024-11-23 11:28:44,9,station_C,Descarga de vagones,Electronics,1113.6
AT0G7RI0G6,VXRCS,2024-11-23 11:28:44,9,station_C,Salida de vagones,Electronics,1113.6
AT0G7RI0G6,VXRCS,2024-11-23 12:52:40,9,station_D,Llegada de vagones,Electronics,1035.12
AT0G7RI0G6,VXRCS,2024-11-23 12:52:47,8,station_D,Descarga de vagones,Electronics,1035.12
AT0G7RI0G6,VXRCS,2024-11-23 12:52:47,8,station_D,Salida de vagones,Electronics,1035.12
AT0G7RI0G6,VXRCS,2024-11-23 13:51:52,8,station_E,Llegada de vagones,Electronics,983.2799999999999
AT0G7RI0G6,VXRCS,2024-11-23 13:52:43,1,station_E,Descarga de vagones,Electronics,983.2799999999999
AT0G7RI0G6,VXRCS,2024-11-23 13:52:43,1,station_E,Salida de vagones,Electronics,983.2799999999999
AT0G7RI0G6,VXRCS,2024-11-23 15:12:57,1,station_F,Llegada de vagones,Electronics,925.1039999999998
AT0G7RI0G6,VXRCS,2024-11-23 15:12:57,1,station_F,Descarga de vagones,Electronics,925.1039999999998
AT0G7RI0G6,VXRCS,2024-11-23 15:12:57,1,station_F,Salida de vagones,Electronics,925.1039999999998
AT0G7RI0G6,VXRCS,2024-11-23 17:46:32,1,station_G,Llegada de vagones,Electronics,803.9039999999998
AT0G7RI0G6,VXRCS,2024-11-23 17:46:32,1,station_G,Descarga de vagones,Electronics,803.9039999999998
AT0G7RI0G6,VXRCS,2024-11-23 17:46:32,1,station_G,Final de ruta,Electronics,803.9039999999998
Q7MW0SKC95,UDAXI,2024-08-15 18:00:00,0,station_A,Comienzo de ruta,_,1000.0
Q7MW0SKC95,UDAXI,2024-08-15 18:19:58,56,station_A,Final carga,Machinery,1000.0
Q7MW0SKC95,UDAXI,2024-08-15 18:19:58,56,station_A,Salida de vagones,Machinery,1000.0
Q7MW0SKC95,UDAXI,2024-08-15 18:45:26,56,station_B,Llegada de vagones,Machinery,906.4
Q7MW0SKC95,UDAXI,2024-08-15 18:50:14,35,station_B,Descarga de vagones,Machinery,906.4
Q7MW0SKC95,UDAXI,2024-08-15 18:50:14,35,station_B,Salida de vagones,Machinery,906.4
Q7MW0SKC95,UDAXI,2024-08-15 19:07:29,35,station_C,Llegada de vagones,Machinery,857.8
Q7MW0SKC95,UDAXI,2024-08-15 19:10:52,20,station_C,Descarga de vagones,Machinery,857.8
Q7MW0SKC95,UDAXI,2024-08-15 19:10:52,20,station_C,Salida de vagones,Machinery,857.8
Q7MW0SKC95,UDAXI,2024-08-15 19:46:02,20,station_D,Llegada de vagones,Machinery,749.8
Q7MW0SKC95,UDAXI,2024-08-15 19:46:02,20,station_D,Descarga de vagones,Machinery,749.8
Q7MW0SKC95,UDAXI,2024-08-15 19:46:02,20,station_D,Salida de vagones,Machinery,749.8
Q7MW0SKC95,UDAXI,2024-08-15 20:12:57,20,station_E,Llegada de vagones,Machinery,677.8
Q7MW0SKC95,UDAXI,2024-08-15 20:12:57,20,station_E,Descarga de vagones,Machinery,677.8
Q7MW0SKC95,UDAXI,2024-08-15 20:12:57,20,station_E,Salida de vagones,Machinery,677.8
Q7MW0SKC95,UDAXI,2024-08-15 20:43:47,20,station_F,Llegada de vagones,Machinery,591.4
Q7MW0SKC95,UDAXI,2024-08-15 20:44:15,18,station_F,Descarga de vagones,Machinery,591.4
Q7MW0SKC95,UDAXI,2024-08-15 20:44:15,18,station_F,Salida de vagones,Machinery,591.4
Q7MW0SKC95,UDAXI,2024-08-15 21:53:13,18,station_G,Llegada de vagones,Machinery,414.4
Q7MW0SKC95,UDAXI,2024-08-15 21:53:56,15,station_G,Descarga de vagones,Machinery,414.4
Q7MW0SKC95,UDAXI,2024-08-15 21:53:56,15,station_G,Final de ruta,Machinery,414.4
5JF6EGQO3S,HHEXD,2024-11-26 10:00:00,0,station_A,Comienzo de ruta,_,800.0
5JF6EGQO3S,HHEXD,2024-11-26 10:15:17,38,station_A,Final carga,Machinery,800.0
5JF6EGQO3S,HHEXD,2024-11-26 10:15:17,38,station_A,Salida de vagones,Machinery,800.0
5JF6EGQO3S,HHEXD,2024-11-26 10:45:58,38,station_B,Llegada de vagones,Machinery,696.5
5JF6EGQO3S,HHEXD,2024-11-26 10:46:47,35,station_B,Descarga de vagones,Machinery,696.5
5JF6EGQO3S,HHEXD,2024-11-26 10:46:47,35,station_B,Salida de vagones,Machinery,696.5
5JF6EGQO3S,HHEXD,2024-11-26 11:04:35,35,station_C,Llegada de vagones,Machinery,635.75
5JF6EGQO3S,HHEXD,2024-11-26 11:06:04,29,station_C,Descarga de vagones,Machinery,635.75
5JF6EGQO3S,HHEXD,2024-11-26 11:06:04,29,station_C,Salida de vagones,Machinery,635.75
5JF6EGQO3S,HHEXD,2024-11-26 11:56:02,29,station_D,Llegada de vagones,Machinery,490.625
5JF6EGQO3S,HHEXD,2024-11-26 12:01:54,3,station_D,Descarga de vagones,Machinery,490.625
5JF6EGQO3S,HHEXD,2024-11-26 12:01:54,3,station_D,Salida de vagones,Machinery,490.625
5JF6EGQO3S,HHEXD,2024-11-26 12:38:57,3,station_E,Llegada de vagones,Machinery,413.375
5JF6EGQO3S,HHEXD,2024-11-26 12:39:12,2,station_E,Descarga de vagones,Machinery,413.375
5JF6EGQO3S,HHEXD,2024-11-26 12:39:12,2,station_E,Salida de vagones,Machinery,413.375
5JF6EGQO3S,HHEXD,2024-11-26 13:25:24,2,station_F,Llegada de vagones,Machinery,321.575
5JF6EGQO3S,HHEXD,2024-11-26 13:25:24,2,station_F,Descarga de vagones,Machinery,321.575
5JF6EGQO3S,HHEXD,2024-11-26 13:25:24,2,station_F,Salida de vagones,Machinery,321.575
5JF6EGQO3S,HHEXD,2024-11-26 15:05:42,2,station_G,Llegada de vagones,Machinery,130.325
5JF6EGQO3S,HHEXD,2024-11-26 15:05:58,1,station_G,Descarga de vagones,Machinery,130.325
5JF6EGQO3S,HHEXD,2024-11-26 15:05:58,1,station_G,Final de ruta,Machinery,130.325
XU1HGCAIKV,VXRCS,2024-11-27 10:00:00,0,station_A,Comienzo de ruta,_,429.50399999999973
XU1HGCAIKV,VXRCS,2024-11-27 10:15:06,41,station_A,Final carga,Machinery,429.50399999999973
XU1HGCAIKV,VXRCS,2024-11-27 10:15:06,41,station_A,Salida de vagones,Machinery,429.50399999999973
XU1HGCAIKV,VXRCS,2024-11-27 11:07:44,41,station_B,Llegada de vagones,Machinery,302.6039999999997
XU1HGCAIKV,VXRCS,2024-11-27 11:16:46,2,station_B,Descarga de vagones,Machinery,302.6039999999997
XU1HGCAIKV,VXRCS,2024-11-27 11:16:46,2,station_B,Salida de vagones,Machinery,302.6039999999997
XU1HGCAIKV,VXRCS,2024-11-27 11:52:11,2,station_C,Llegada de vagones,Machinery,247.52399999999972
XU1HGCAIKV,VXRCS,2024-11-27 11:52:27,1,station_C,Descarga de vagones,Machinery,247.52399999999972
XU1HGCAIKV,VXRCS,2024-11-27 11:52:27,1,station_C,Salida de vagones,Machinery,247.52399999999972
XU1HGCAIKV,VXRCS,2024-11-27 13:33:36,1,station_D,Llegada de vagones,Machinery,111.17399999999972
XU1HGCAIKV,VXRCS,2024-11-27 13:33:36,1,station_D,Descarga de vagones,Machinery,111.17399999999972
XU1HGCAIKV,VXRCS,2024-11-27 13:33:36,1,station_D,Salida de vagones,Machinery,111.17399999999972
XU1HGCAIKV,VXRCS,2024-11-27 14:34:02,1,station_E,Llegada de vagones,Machinery,20.273999999999717
XU1HGCAIKV,VXRCS,2024-11-27 14:34:16,0,station_E,Descarga de vagones,Machinery,20.273999999999717
XU1HGCAIKV,VXRCS,2024-11-27 14:34:16,0,station_E,Salida de vagones,Machinery,20.273999999999717
XU1HGCAIKV,VXRCS,2024-11-27 15:51:14,0,station_F,Llegada de vagones,Machinery,0.0
XU1HGCAIKV,VXRCS,2024-11-27 15:51:14,0,station_F,Descarga de vagones,Machinery,0.0
XU1HGCAIKV,VXRCS,2024-11-27 15:51:14,0,station_F,Salida de vagones,Machinery,0.0
XU1HGCAIKV,VXRCS,2024-11-27 18:28:09,0,station_G,Llegada de vagones,Machinery,0.0
XU1HGCAIKV,VXRCS,2024-11-27 18:28:09,0,station_G,Descarga de vagones,Machinery,0.0
XU1HGCAIKV,VXRCS,2024-11-27 18:28:09,0,station_G,Final de ruta,Machinery,0.0
HZZ3RY40KH,UDAXI,2024-08-16 18:00:00,0,station_A,Comienzo de ruta,_,1000.0
HZZ3RY40KH,UDAXI,2024-08-16 18:08:25,46,station_A,Final carga,Electronics,1000.0
HZZ3RY40KH,UDAXI,2024-08-16 18:08:25,46,station_A,Salida de vagones,Electronics,1000.0
HZZ3RY40KH,UDAXI,2024-08-16 18:31:15,46,station_B,Llegada de vagones,Electronics,953.28
HZZ3RY40KH,UDAXI,2024-08-16 18:32:41,36,station_B,Descarga de vagones,Electronics,953.28
HZZ3RY40KH,UDAXI,2024-08-16 18:32:41,36,station_B,Salida de vagones,Electronics,953.28
HZZ3RY40KH,UDAXI,2024-08-16 18:46:35,36,station_C,Llegada de vagones,Electronics,927.168
HZZ3RY40KH,UDAXI,2024-08-16 18:47:21,30,station_C,Descarga de vagones,Electronics,927.168
HZZ3RY40KH,UDAXI,2024-08-16 18:47:21,30,station_C,Salida de vagones,Electronics,927.168
HZZ3RY40KH,UDAXI,2024-08-16 19:25:51,30,station_D,Llegada de vagones,Electronics,864.768
HZZ3RY40KH,UDAXI,2024-08-16 19:27:26,17,station_D,Descarga de vagones,Electronics,864.768
HZZ3RY40KH,UDAXI,2024-08-16 19:27:26,17,station_D,Salida de vagones,Electronics,864.768
HZZ3RY40KH,UDAXI,2024-08-16 19:53:47,17,station_E,Llegada de vagones,Electronics,827.328
HZZ3RY40KH,UDAXI,2024-08-16 19:56:19,2,station_E,Descarga de vagones,Electronics,827.328
HZZ3RY40KH,UDAXI,2024-08-16 19:56:19,2,station_E,Salida de vagones,Electronics,827.328
HZZ3RY40KH,UDAXI,2024-08-16 20:26:22,2,station_F,Llegada de vagones,Electronics,788.16
HZZ3RY40KH,UDAXI,2024-08-16 20:26:40,0,station_F,Descarga de vagones,Electronics,788.16
HZZ3RY40KH,UDAXI,2024-08-16 20:26:40,0,station_F,Salida de vagones,Electronics,788.16
HZZ3RY40KH,UDAXI,2024-08-16 21:32:23,0,station_G,Llegada de vagones,Electronics,708.16
HZZ3RY40KH,UDAXI,2024-08-16 21:32:23,0,station_G,Descarga de vagones,Electronics,708.16
HZZ3RY40KH,UDAXI,2024-08-16 21:32:23,0,station_G,Final de ruta,Electronics,708.16
LYWBI45H02,HHEXD,2024-11-28 10:00:00,0,station_A,Comienzo de ruta,_,800.0
